1.0200e+02,7.5000e+01
1.0000e+02,7.8000e+01
1.1200e+02,8.0000e+01
1.0000e+02,8.1000e+01
1.0100e+02,8.1000e+01
1.0100e+02,8.2000e+01
1.0100e+02,8.3000e+01
